"","cell_type","title","donor id","status"
"SRR5354086","LMPP","singles-BM0828-LMPP-frozen-151105-38","control",NA
"SRR5354087","LMPP","singles-BM0828-LMPP-frozen-151105-39","control",NA
"SRR5354088","LMPP","singles-BM0828-LMPP-frozen-151105-40","control",NA
"SRR5354089","LMPP","singles-BM0828-LMPP-frozen-151105-41","control",NA
"SRR5354090","LMPP","singles-BM0828-LMPP-frozen-151105-42","control",NA
"SRR5354091","LMPP","singles-BM0828-LMPP-frozen-151105-43","control",NA
"SRR5354092","LMPP","singles-BM0828-LMPP-frozen-151105-44","control",NA
"SRR5354093","LMPP","singles-BM0828-LMPP-frozen-151105-45","control",NA
"SRR5354094","LMPP","singles-BM0828-LMPP-frozen-151105-46","control",NA
"SRR5354095","LMPP","singles-BM0828-LMPP-frozen-151105-47","control",NA
"SRR5354096","LMPP","singles-BM0828-LMPP-frozen-151105-48","control",NA
"SRR5354097","LMPP","singles-BM0828-LMPP-frozen-151105-49","control",NA
"SRR5354098","LMPP","singles-BM0828-LMPP-frozen-151105-50","control",NA
"SRR5354099","LMPP","singles-BM0828-LMPP-frozen-151105-51","control",NA
"SRR5354100","LMPP","singles-BM0828-LMPP-frozen-151105-52","control",NA
"SRR5354101","LMPP","singles-BM0828-LMPP-frozen-151105-53","control",NA
"SRR5354102","LMPP","singles-BM0828-LMPP-frozen-151105-54","control",NA
"SRR5354103","LMPP","singles-BM0828-LMPP-frozen-151105-55","control",NA
"SRR5354104","LMPP","singles-BM0828-LMPP-frozen-151105-56","control",NA
"SRR5354105","LMPP","singles-BM0828-LMPP-frozen-151105-57","control",NA
"SRR5354106","LMPP","singles-BM0828-LMPP-frozen-151105-58","control",NA
"SRR5354107","LMPP","singles-BM0828-LMPP-frozen-151105-59","control",NA
"SRR5354108","LMPP","singles-BM0828-LMPP-frozen-151105-60","control",NA
"SRR5354109","LMPP","singles-BM0828-LMPP-frozen-151105-61","control",NA
"SRR5354110","LMPP","singles-BM0828-LMPP-frozen-151105-62","control",NA
"SRR5354111","LMPP","singles-BM0828-LMPP-frozen-151105-63","control",NA
"SRR5354112","LMPP","singles-BM0828-LMPP-frozen-151105-64","control",NA
"SRR5354113","LMPP","singles-BM0828-LMPP-frozen-151105-65","control",NA
"SRR5354114","LMPP","singles-BM0828-LMPP-frozen-151105-66","control",NA
"SRR5354115","LMPP","singles-BM0828-LMPP-frozen-151105-67","control",NA
"SRR5354116","LMPP","singles-BM0828-LMPP-frozen-151105-68","control",NA
"SRR5354117","LMPP","singles-BM0828-LMPP-frozen-151105-69","control",NA
"SRR5354118","LMPP","singles-BM0828-LMPP-frozen-151105-70","control",NA
"SRR5354119","LMPP","singles-BM0828-LMPP-frozen-151105-71","control",NA
"SRR5354120","LMPP","singles-BM0828-LMPP-frozen-151105-72","control",NA
"SRR5354121","LMPP","singles-BM0828-LMPP-frozen-151105-73","control",NA
"SRR5354122","LMPP","singles-BM0828-LMPP-frozen-151105-74","control",NA
"SRR5354123","LMPP","singles-BM0828-LMPP-frozen-151105-75","control",NA
"SRR5354124","LMPP","singles-BM0828-LMPP-frozen-151105-76","control",NA
"SRR5354125","LMPP","singles-BM0828-LMPP-frozen-151105-77","control",NA
"SRR5354126","LMPP","singles-BM0828-LMPP-frozen-151105-78","control",NA
"SRR5354127","LMPP","singles-BM0828-LMPP-frozen-151105-79","control",NA
"SRR5354128","LMPP","singles-BM0828-LMPP-frozen-151105-80","control",NA
"SRR5354129","LMPP","singles-BM0828-LMPP-frozen-151105-81","control",NA
"SRR5354130","LMPP","singles-BM0828-LMPP-frozen-151105-82","control",NA
"SRR5354131","LMPP","singles-BM0828-LMPP-frozen-151105-83","control",NA
"SRR5354132","LMPP","singles-BM0828-LMPP-frozen-151105-84","control",NA
"SRR5354133","LMPP","singles-BM0828-LMPP-frozen-151105-85","control",NA
"SRR5354134","LMPP","singles-BM0828-LMPP-frozen-151105-86","control",NA
"SRR5354135","LMPP","singles-BM0828-LMPP-frozen-151105-87","control",NA
"SRR5354136","LMPP","singles-BM0828-LMPP-frozen-151105-88","control",NA
"SRR5354137","LMPP","singles-BM0828-LMPP-frozen-151105-89","control",NA
"SRR5354138","LMPP","singles-BM0828-LMPP-frozen-151105-90","control",NA
"SRR5354139","LMPP","singles-BM0828-LMPP-frozen-151105-91","control",NA
"SRR5354140","LMPP","singles-BM0828-LMPP-frozen-151105-92","control",NA
"SRR5354141","LMPP","singles-BM0828-LMPP-frozen-151105-93","control",NA
"SRR5354142","LMPP","singles-BM0828-LMPP-frozen-151105-94","control",NA
"SRR5354143","LMPP","singles-BM0828-LMPP-frozen-151105-95","control",NA
"SRR5354144","LMPP","singles-BM0828-LMPP-frozen-151105-96","control",NA
"SRR5354145","CMP","BM1077-CMP-Frozen-160106-1","control",NA
"SRR5354146","CMP","BM1077-CMP-Frozen-160106-2","control",NA
"SRR5354147","CMP","BM1077-CMP-Frozen-160106-3","control",NA
"SRR5354148","CMP","BM1077-CMP-Frozen-160106-4","control",NA
"SRR5354149","CMP","BM1077-CMP-Frozen-160106-5","control",NA
"SRR5354150","CMP","BM1077-CMP-Frozen-160106-6","control",NA
"SRR5354151","CMP","BM1077-CMP-Frozen-160106-7","control",NA
"SRR5354152","CMP","BM1077-CMP-Frozen-160106-8","control",NA
"SRR5354153","CMP","BM1077-CMP-Frozen-160106-9","control",NA
"SRR5354154","CMP","BM1077-CMP-Frozen-160106-10","control",NA
"SRR5354155","CMP","BM1077-CMP-Frozen-160106-11","control",NA
"SRR5354156","CMP","BM1077-CMP-Frozen-160106-12","control",NA
"SRR5354157","CMP","BM1077-CMP-Frozen-160106-13","control",NA
"SRR5354158","CMP","BM1077-CMP-Frozen-160106-14","control",NA
"SRR5354159","CMP","BM1077-CMP-Frozen-160106-15","control",NA
"SRR5354160","CMP","BM1077-CMP-Frozen-160106-16","control",NA
"SRR5354161","CMP","BM1077-CMP-Frozen-160106-17","control",NA
"SRR5354162","CMP","BM1077-CMP-Frozen-160106-18","control",NA
"SRR5354163","CMP","BM1077-CMP-Frozen-160106-19","control",NA
"SRR5354164","CMP","BM1077-CMP-Frozen-160106-20","control",NA
"SRR5354165","CMP","BM1077-CMP-Frozen-160106-21","control",NA
"SRR5354166","CMP","BM1077-CMP-Frozen-160106-22","control",NA
"SRR5354167","CMP","BM1077-CMP-Frozen-160106-23","control",NA
"SRR5354168","CMP","BM1077-CMP-Frozen-160106-24","control",NA
"SRR5354169","CMP","BM1077-CMP-Frozen-160106-25","control",NA
"SRR5354170","CMP","BM1077-CMP-Frozen-160106-26","control",NA
"SRR5354171","CMP","BM1077-CMP-Frozen-160106-27","control",NA
"SRR5354172","CMP","BM1077-CMP-Frozen-160106-28","control",NA
"SRR5354173","CMP","BM1077-CMP-Frozen-160106-29","control",NA
"SRR5354174","CMP","BM1077-CMP-Frozen-160106-30","control",NA
"SRR5354175","CMP","BM1077-CMP-Frozen-160106-31","control",NA
"SRR5354176","CMP","BM1077-CMP-Frozen-160106-32","control",NA
"SRR5354177","CMP","BM1077-CMP-Frozen-160106-33","control",NA
"SRR5354178","CMP","BM1077-CMP-Frozen-160106-34","control",NA
"SRR5354179","CMP","BM1077-CMP-Frozen-160106-35","control",NA
"SRR5354180","CMP","BM1077-CMP-Frozen-160106-36","control",NA
"SRR5354181","CMP","BM1077-CMP-Frozen-160106-37","control",NA
"SRR5354182","CMP","BM1077-CMP-Frozen-160106-38","control",NA
"SRR5354183","CMP","BM1077-CMP-Frozen-160106-39","control",NA
"SRR5354184","CMP","BM1077-CMP-Frozen-160106-40","control",NA
"SRR5354185","CMP","BM1077-CMP-Frozen-160106-41","control",NA
"SRR5354186","CMP","BM1077-CMP-Frozen-160106-42","control",NA
"SRR5354187","CMP","BM1077-CMP-Frozen-160106-43","control",NA
"SRR5354188","CMP","BM1077-CMP-Frozen-160106-44","control",NA
"SRR5354189","CMP","BM1077-CMP-Frozen-160106-45","control",NA
"SRR5354190","CMP","BM1077-CMP-Frozen-160106-46","control",NA
"SRR5354191","CMP","BM1077-CMP-Frozen-160106-47","control",NA
"SRR5354192","CMP","BM1077-CMP-Frozen-160106-48","control",NA
"SRR5354193","CMP","BM1077-CMP-Frozen-160106-49","control",NA
"SRR5354194","CMP","BM1077-CMP-Frozen-160106-50","control",NA
"SRR5354195","CMP","BM1077-CMP-Frozen-160106-51","control",NA
"SRR5354196","CMP","BM1077-CMP-Frozen-160106-52","control",NA
"SRR5354197","CMP","BM1077-CMP-Frozen-160106-53","control",NA
"SRR5354198","CMP","BM1077-CMP-Frozen-160106-54","control",NA
"SRR5354199","CMP","BM1077-CMP-Frozen-160106-55","control",NA
"SRR5354200","CMP","BM1077-CMP-Frozen-160106-56","control",NA
"SRR5354201","CMP","BM1077-CMP-Frozen-160106-57","control",NA
"SRR5354202","CMP","BM1077-CMP-Frozen-160106-58","control",NA
"SRR5354203","CMP","BM1077-CMP-Frozen-160106-59","control",NA
"SRR5354204","CMP","BM1077-CMP-Frozen-160106-60","control",NA
"SRR5354205","CMP","BM1077-CMP-Frozen-160106-61","control",NA
"SRR5354206","CMP","BM1077-CMP-Frozen-160106-62","control",NA
"SRR5354207","CMP","BM1077-CMP-Frozen-160106-63","control",NA
"SRR5354208","CMP","BM1077-CMP-Frozen-160106-64","control",NA
"SRR5354209","CMP","BM1077-CMP-Frozen-160106-65","control",NA
"SRR5354210","CMP","BM1077-CMP-Frozen-160106-66","control",NA
"SRR5354211","CMP","BM1077-CMP-Frozen-160106-67","control",NA
"SRR5354212","CMP","BM1077-CMP-Frozen-160106-68","control",NA
"SRR5354213","CMP","BM1077-CMP-Frozen-160106-69","control",NA
"SRR5354214","CMP","BM1077-CMP-Frozen-160106-70","control",NA
"SRR5354215","CMP","BM1077-CMP-Frozen-160106-71","control",NA
"SRR5354216","CMP","BM1077-CMP-Frozen-160106-72","control",NA
"SRR5354217","CMP","BM1077-CMP-Frozen-160106-73","control",NA
"SRR5354218","CMP","BM1077-CMP-Frozen-160106-74","control",NA
"SRR5354219","CMP","BM1077-CMP-Frozen-160106-75","control",NA
"SRR5354220","CMP","BM1077-CMP-Frozen-160106-76","control",NA
"SRR5354221","CMP","BM1077-CMP-Frozen-160106-77","control",NA
"SRR5354222","CMP","BM1077-CMP-Frozen-160106-78","control",NA
"SRR5354223","CMP","BM1077-CMP-Frozen-160106-79","control",NA
"SRR5354224","CMP","BM1077-CMP-Frozen-160106-80","control",NA
"SRR5354225","CMP","BM1077-CMP-Frozen-160106-81","control",NA
"SRR5354226","CMP","BM1077-CMP-Frozen-160106-82","control",NA
"SRR5354227","CMP","BM1077-CMP-Frozen-160106-83","control",NA
"SRR5354228","CMP","BM1077-CMP-Frozen-160106-84","control",NA
"SRR5354229","CMP","BM1077-CMP-Frozen-160106-85","control",NA
"SRR5354230","CMP","BM1077-CMP-Frozen-160106-86","control",NA
"SRR5354231","CMP","BM1077-CMP-Frozen-160106-87","control",NA
"SRR5354232","CMP","BM1077-CMP-Frozen-160106-88","control",NA
"SRR5354233","CMP","BM1077-CMP-Frozen-160106-89","control",NA
"SRR5354234","CMP","BM1077-CMP-Frozen-160106-90","control",NA
"SRR5354235","CMP","BM1077-CMP-Frozen-160106-91","control",NA
"SRR5354236","CMP","BM1077-CMP-Frozen-160106-92","control",NA
"SRR5354237","CMP","BM1077-CMP-Frozen-160106-93","control",NA
"SRR5354238","CMP","BM1077-CMP-Frozen-160106-94","control",NA
"SRR5354239","CMP","BM1077-CMP-Frozen-160106-95","control",NA
"SRR5354240","CMP","BM1077-CMP-Frozen-160106-96","control",NA
"SRR5354241","CMP","singles-160819-BM1137-CMP-LS-1","control",NA
"SRR5354242","CMP","singles-160819-BM1137-CMP-LS-2","control",NA
"SRR5354243","CMP","singles-160819-BM1137-CMP-LS-3","control",NA
"SRR5354244","CMP","singles-160819-BM1137-CMP-LS-4","control",NA
"SRR5354245","CMP","singles-160819-BM1137-CMP-LS-5","control",NA
"SRR5354246","CMP","singles-160819-BM1137-CMP-LS-6","control",NA
"SRR5354247","CMP","singles-160819-BM1137-CMP-LS-7","control",NA
"SRR5354248","CMP","singles-160819-BM1137-CMP-LS-8","control",NA
"SRR5354249","CMP","singles-160819-BM1137-CMP-LS-9","control",NA
"SRR5354250","CMP","singles-160819-BM1137-CMP-LS-10","control",NA
"SRR5354251","CMP","singles-160819-BM1137-CMP-LS-11","control",NA
"SRR5354252","CMP","singles-160819-BM1137-CMP-LS-12","control",NA
"SRR5354253","CMP","singles-160819-BM1137-CMP-LS-13","control",NA
"SRR5354254","CMP","singles-160819-BM1137-CMP-LS-14","control",NA
"SRR5354255","CMP","singles-160819-BM1137-CMP-LS-15","control",NA
"SRR5354256","CMP","singles-160819-BM1137-CMP-LS-16","control",NA
"SRR5354257","CMP","singles-160819-BM1137-CMP-LS-17","control",NA
"SRR5354258","CMP","singles-160819-BM1137-CMP-LS-18","control",NA
"SRR5354259","CMP","singles-160819-BM1137-CMP-LS-19","control",NA
"SRR5354260","CMP","singles-160819-BM1137-CMP-LS-20","control",NA
"SRR5354261","CMP","singles-160819-BM1137-CMP-LS-21","control",NA
"SRR5354262","CMP","singles-160819-BM1137-CMP-LS-22","control",NA
"SRR5354263","CMP","singles-160819-BM1137-CMP-LS-23","control",NA
"SRR5354264","CMP","singles-160819-BM1137-CMP-LS-24","control",NA
"SRR5354265","CMP","singles-160819-BM1137-CMP-LS-25","control",NA
"SRR5354266","CMP","singles-160819-BM1137-CMP-LS-26","control",NA
"SRR5354267","CMP","singles-160819-BM1137-CMP-LS-27","control",NA
"SRR5354268","CMP","singles-160819-BM1137-CMP-LS-28","control",NA
"SRR5354269","CMP","singles-160819-BM1137-CMP-LS-29","control",NA
"SRR5354270","CMP","singles-160819-BM1137-CMP-LS-30","control",NA
"SRR5354271","CMP","singles-160819-BM1137-CMP-LS-31","control",NA
"SRR5354272","CMP","singles-160819-BM1137-CMP-LS-32","control",NA
"SRR5354273","CMP","singles-160819-BM1137-CMP-LS-33","control",NA
"SRR5354274","CMP","singles-160819-BM1137-CMP-LS-34","control",NA
"SRR5354275","CMP","singles-160819-BM1137-CMP-LS-35","control",NA
"SRR5354276","CMP","singles-160819-BM1137-CMP-LS-36","control",NA
"SRR5354277","CMP","singles-160819-BM1137-CMP-LS-37","control",NA
"SRR5354278","CMP","singles-160819-BM1137-CMP-LS-38","control",NA
"SRR5354279","CMP","singles-160819-BM1137-CMP-LS-39","control",NA
"SRR5354280","CMP","singles-160819-BM1137-CMP-LS-40","control",NA
"SRR5354281","CMP","singles-160819-BM1137-CMP-LS-41","control",NA
"SRR5354282","CMP","singles-160819-BM1137-CMP-LS-42","control",NA
"SRR5354283","CMP","singles-160819-BM1137-CMP-LS-43","control",NA
"SRR5354284","CMP","singles-160819-BM1137-CMP-LS-44","control",NA
"SRR5354285","CMP","singles-160819-BM1137-CMP-LS-45","control",NA
"SRR5354286","CMP","singles-160819-BM1137-CMP-LS-46","control",NA
"SRR5354287","CMP","singles-160819-BM1137-CMP-LS-47","control",NA
"SRR5354288","CMP","singles-160819-BM1137-CMP-LS-48","control",NA
"SRR5354289","CMP","singles-160819-BM1137-CMP-LS-49","control",NA
"SRR5354290","CMP","singles-160819-BM1137-CMP-LS-50","control",NA
"SRR5354291","CMP","singles-160819-BM1137-CMP-LS-51","control",NA
"SRR5354292","CMP","singles-160819-BM1137-CMP-LS-52","control",NA
"SRR5354293","CMP","singles-160819-BM1137-CMP-LS-53","control",NA
"SRR5354294","CMP","singles-160819-BM1137-CMP-LS-54","control",NA
"SRR5354295","CMP","singles-160819-BM1137-CMP-LS-55","control",NA
"SRR5354296","CMP","singles-160819-BM1137-CMP-LS-56","control",NA
"SRR5354297","CMP","singles-160819-BM1137-CMP-LS-57","control",NA
"SRR5354298","CMP","singles-160819-BM1137-CMP-LS-58","control",NA
"SRR5354299","CMP","singles-160819-BM1137-CMP-LS-59","control",NA
"SRR5354300","CMP","singles-160819-BM1137-CMP-LS-60","control",NA
"SRR5354301","CMP","singles-160819-BM1137-CMP-LS-61","control",NA
"SRR5354302","CMP","singles-160819-BM1137-CMP-LS-62","control",NA
"SRR5354303","CMP","singles-160819-BM1137-CMP-LS-63","control",NA
"SRR5354304","CMP","singles-160819-BM1137-CMP-LS-64","control",NA
"SRR5354305","CMP","singles-160819-BM1137-CMP-LS-65","control",NA
"SRR5354306","CMP","singles-160819-BM1137-CMP-LS-66","control",NA
"SRR5354307","CMP","singles-160819-BM1137-CMP-LS-67","control",NA
"SRR5354308","CMP","singles-160819-BM1137-CMP-LS-68","control",NA
"SRR5354309","CMP","singles-160819-BM1137-CMP-LS-69","control",NA
"SRR5354310","CMP","singles-160819-BM1137-CMP-LS-70","control",NA
"SRR5354311","CMP","singles-160819-BM1137-CMP-LS-71","control",NA
"SRR5354312","CMP","singles-160819-BM1137-CMP-LS-72","control",NA
"SRR5354313","CMP","singles-160819-BM1137-CMP-LS-73","control",NA
"SRR5354314","CMP","singles-160819-BM1137-CMP-LS-74","control",NA
"SRR5354315","CMP","singles-160819-BM1137-CMP-LS-75","control",NA
"SRR5354316","CMP","singles-160819-BM1137-CMP-LS-76","control",NA
"SRR5354317","CMP","singles-160819-BM1137-CMP-LS-77","control",NA
"SRR5354318","CMP","singles-160819-BM1137-CMP-LS-78","control",NA
"SRR5354319","CMP","singles-160819-BM1137-CMP-LS-79","control",NA
"SRR5354320","CMP","singles-160819-BM1137-CMP-LS-80","control",NA
"SRR5354321","CMP","singles-160819-BM1137-CMP-LS-81","control",NA
"SRR5354322","CMP","singles-160819-BM1137-CMP-LS-82","control",NA
"SRR5354323","CMP","singles-160819-BM1137-CMP-LS-83","control",NA
"SRR5354324","CMP","singles-160819-BM1137-CMP-LS-84","control",NA
"SRR5354325","CMP","singles-160819-BM1137-CMP-LS-85","control",NA
"SRR5354326","CMP","singles-160819-BM1137-CMP-LS-86","control",NA
"SRR5354327","CMP","singles-160819-BM1137-CMP-LS-87","control",NA
"SRR5354328","CMP","singles-160819-BM1137-CMP-LS-88","control",NA
"SRR5354329","CMP","singles-160819-BM1137-CMP-LS-89","control",NA
"SRR5354330","CMP","singles-160819-BM1137-CMP-LS-90","control",NA
"SRR5354331","CMP","singles-160819-BM1137-CMP-LS-91","control",NA
"SRR5354332","CMP","singles-160819-BM1137-CMP-LS-92","control",NA
"SRR5354333","CMP","singles-160819-BM1137-CMP-LS-93","control",NA
"SRR5354334","CMP","singles-160819-BM1137-CMP-LS-94","control",NA
"SRR5354335","CMP","singles-160819-BM1137-CMP-LS-95","control",NA
"SRR5354336","CMP","singles-160819-BM1137-CMP-LS-96","control",NA
"SRR5354337","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-1","control",NA
"SRR5354338","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-2","control",NA
"SRR5354339","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-3","control",NA
"SRR5354340","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-4","control",NA
"SRR5354341","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-5","control",NA
"SRR5354342","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-6","control",NA
"SRR5354343","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-7","control",NA
"SRR5354344","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-8","control",NA
"SRR5354345","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-9","control",NA
"SRR5354346","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-10","control",NA
"SRR5354347","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-11","control",NA
"SRR5354348","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-12","control",NA
"SRR5354349","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-13","control",NA
"SRR5354350","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-14","control",NA
"SRR5354351","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-15","control",NA
"SRR5354352","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-16","control",NA
"SRR5354353","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-17","control",NA
"SRR5354354","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-18","control",NA
"SRR5354355","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-19","control",NA
"SRR5354356","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-20","control",NA
"SRR5354357","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-21","control",NA
"SRR5354358","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-22","control",NA
"SRR5354359","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-23","control",NA
"SRR5354360","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-24","control",NA
"SRR5354361","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-25","control",NA
"SRR5354362","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-26","control",NA
"SRR5354363","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-27","control",NA
"SRR5354364","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-28","control",NA
"SRR5354365","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-29","control",NA
"SRR5354366","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-30","control",NA
"SRR5354367","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-31","control",NA
"SRR5354368","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-32","control",NA
"SRR5354369","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-33","control",NA
"SRR5354370","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-34","control",NA
"SRR5354371","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-35","control",NA
"SRR5354372","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-36","control",NA
"SRR5354373","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-37","control",NA
"SRR5354374","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-38","control",NA
"SRR5354375","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-39","control",NA
"SRR5354376","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-40","control",NA
"SRR5354377","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-41","control",NA
"SRR5354378","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-42","control",NA
"SRR5354379","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-43","control",NA
"SRR5354380","CMP","singles-20160617-scATAC-BM1077-CMP-HYC-44","control",NA
